*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 11:50:00:301042" "Robot State: ,Introduce Nao Started"
"2017-06-15 11:50:02:799410" "Robot State: ,Introduce Nao Ended"
"2017-06-15 11:50:04:321485" "Robot State: ,Looking at The Book"
"2017-06-15 11:50:04:938957" "Robot State: ,TaskTWO Selected"
"2017-06-15 11:50:05:959938" "Robot State: ,Looking at The Book"
"2017-06-15 11:50:08:056109" "Robot State: ,Reading Mode Started"
"2017-06-15 11:50:12:362773" "Position: x: 0.194701090455
y: 0.0922046378255
z: 0.226610347629
x: 0.0134414741769
y: 0.432783842087
z: -0.0962342321873
w: 1.0"
"2017-06-15 11:50:12:364910" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-15 11:50:13:249278" "Position: x: 0.194485038519
y: 0.103070698678
z: 0.226886048913
x: 0.0068141031079
y: 0.433778434992
z: -0.0388782210648
w: 1.0"
"2017-06-15 11:50:13:250110" "Current Word: ,\rspd=70\  do you"
"2017-06-15 11:50:13:904126" "Position: x: 0.194318443537
y: 0.106690235436
z: 0.227032184601
x: 0.00681363046169
y: 0.433729559183
z: -0.0203488599509
w: 1.0"
"2017-06-15 11:50:14:363651" "Position: x: 0.203515574336
y: 0.105709865689
z: 0.24690413475
x: 0.00866448692977
y: 0.333185702562
z: -0.0237572230399
w: 1.0"
"2017-06-15 11:50:14:804620" "Position: x: 0.203187167645
y: 0.10582716763
z: 0.246690973639
x: 0.00889747217298
y: 0.334314197302
z: -0.0233635473996
w: 1.0"
"2017-06-15 11:50:15:044561" "Position: x: 0.199456781149
y: 0.104378901422
z: 0.237286493182
x: 0.00458777230233
y: 0.380959391594
z: -0.0309745613486
w: 1.0"
"2017-06-15 11:50:15:044990" "Current Word: ,\rspd=70\ like"
"2017-06-15 11:50:15:686999" "Position: x: 0.196179866791
y: 0.103564865887
z: 0.230674505234
x: 0.00458788312972
y: 0.414434731007
z: -0.035544205457
w: 1.0"
"2017-06-15 11:50:16:143425" "Position: x: 0.204070806503
y: 0.098452091217
z: 0.247505098581
x: -0.00107481726445
y: 0.329142361879
z: -0.0592074692249
w: 1.0"
"2017-06-15 11:50:16:586487" "Position: x: 0.204130500555
y: 0.0958426743746
z: 0.24714705348
x: -0.00409975834191
y: 0.330399245024
z: -0.0723184347153
w: 1.0"
"2017-06-15 11:50:16:824025" "Position: x: 0.199333548546
y: 0.093494027853
z: 0.236721545458
x: -0.00353726954199
y: 0.38184261322
z: -0.0854547843337
w: 1.0"
"2017-06-15 11:50:16:824389" "Current Word: ,\rspd=70\ to know"
"2017-06-15 11:50:17:465764" "Position: x: 0.196925535798
y: 0.0908943340182
z: 0.23158480227
x: -0.00356154190376
y: 0.407273888588
z: -0.0992471203208
w: 1.0"
"2017-06-15 11:50:17:927170" "Position: x: 0.204041823745
y: 0.0868346169591
z: 0.247341930866
x: -0.00102649268229
y: 0.328138053417
z: -0.116065874696
w: 1.0"
"2017-06-15 11:50:18:364924" "Position: x: 0.204330891371
y: 0.0836696475744
z: 0.247874483466
x: 0.00017771498824
y: 0.325019866228
z: -0.13219255209
w: 1.0"
"2017-06-15 11:50:18:583774" "Position: x: 0.19990055263
y: 0.0823537707329
z: 0.238047450781
x: 0.00288977846503
y: 0.373243033886
z: -0.141294851899
w: 1.0"
"2017-06-15 11:50:18:584372" "Current Word: ,\rspd=70\ a"
"2017-06-15 11:50:19:223825" "Position: x: 0.197299957275
y: 0.0805806219578
z: 0.232518851757
x: 0.00205306825228
y: 0.40045145154
z: -0.152425184846
w: 1.0"
"2017-06-15 11:50:19:663463" "Position: x: 0.204209342599
y: 0.0754981487989
z: 0.248725652695
x: 0.00798284169286
y: 0.319595038891
z: -0.172564789653
w: 1.0"
"2017-06-15 11:50:20:106101" "Position: x: 0.203918799758
y: 0.0715113654733
z: 0.248733058572
x: 0.00360349589027
y: 0.319014728069
z: -0.191706001759
w: 1.0"
"2017-06-15 11:50:20:323749" "Position: x: 0.200086951256
y: 0.0715305879712
z: 0.239502117038
x: 0.00755069032311
y: 0.364061295986
z: -0.195387378335
w: 1.0"
"2017-06-15 11:50:20:324603" "Current Word: ,\rspd=70\  story?		"
"2017-06-15 11:50:21:724086" "Position: x: 0.190019771457
y: 0.104986444116
z: 0.219880148768
x: 0.00890451669693
y: 0.470685213804
z: -0.029948733747
w: 1.0"
"2017-06-15 11:50:21:725381" "Current Word: ,\rspd=70\ well"
"2017-06-15 11:50:22:343615" "Position: x: 0.189731985331
y: 0.107098519802
z: 0.21973362565
x: 0.00851117726415
y: 0.472119510174
z: -0.0179097093642
w: 1.0"
"2017-06-15 11:50:22:784540" "Position: x: 0.198344990611
y: 0.106123045087
z: 0.236019179225
x: 0.0091016869992
y: 0.387713700533
z: -0.0224569477141
w: 1.0"
"2017-06-15 11:50:23:224350" "Position: x: 0.197938174009
y: 0.106120988727
z: 0.235069200397
x: 0.00903981830925
y: 0.392557680607
z: -0.0224142167717
w: 1.0"
"2017-06-15 11:50:23:443242" "Position: x: 0.193504586816
y: 0.104765273631
z: 0.226412087679
x: 0.00382485706359
y: 0.436446219683
z: -0.0303549598902
w: 1.0"
"2017-06-15 11:50:23:443579" "Current Word: ,\rspd=70\ everyone"
"2017-06-15 11:50:24:082624" "Position: x: 0.190259277821
y: 0.101873606443
z: 0.220098912716
x: -0.00229186727665
y: 0.468966722488
z: -0.0452838540077
w: 1.0"
"2017-06-15 11:50:24:528496" "Position: x: 0.199263840914
y: 0.0979237705469
z: 0.236579656601
x: -0.00250526028685
y: 0.38345977664
z: -0.0624208934605
w: 1.0"
"2017-06-15 11:50:24:969406" "Position: x: 0.199269101024
y: 0.0955061465502
z: 0.236494287848
x: 0.0016154483892
y: 0.383354365826
z: -0.0755899325013
w: 1.0"
"2017-06-15 11:50:25:203127" "Position: x: 0.194781512022
y: 0.0931549146771
z: 0.227350741625
x: 0.00142152269837
y: 0.429415285587
z: -0.0893853381276
w: 1.0"
"2017-06-15 11:50:25:204082" "Current Word: ,\rspd=70\ thinks"
"2017-06-15 11:50:25:843929" "Position: x: 0.19079631567
y: 0.0910748392344
z: 0.2202758044
x: -0.00142148544546
y: 0.465602606535
z: -0.10194504261
w: 1.0"
"2017-06-15 11:50:26:286210" "Position: x: 0.19956433773
y: 0.0860370993614
z: 0.23716647923
x: -0.000668697059155
y: 0.378199398518
z: -0.123424366117
w: 1.0"
"2017-06-15 11:50:26:723877" "Position: x: 0.199346423149
y: 0.0833621844649
z: 0.236851543188
x: 0.00817863922566
y: 0.379328429699
z: -0.136786043644
w: 1.0"
"2017-06-15 11:50:26:943835" "Position: x: 0.194894999266
y: 0.0821918770671
z: 0.22775632143
x: 0.00673872744665
y: 0.424769163132
z: -0.146652624011
w: 1.0"
