*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 18:07:36:400568" "Robot State: ,Introduce Nao Started"
"2017-06-14 18:07:39:897028" "Robot State: ,Introduce Nao Ended"
"2017-06-14 18:07:41:493000" "Robot State: ,Looking at The Book"
"2017-06-14 18:07:42:125285" "Robot State: ,TaskONE Selected"
"2017-06-14 18:07:43:154866" "Robot State: ,Looking at The Book"
"2017-06-14 18:07:46:058994" "Robot State: ,Reading Mode Started"
"2017-06-14 18:07:50:515739" "Position: x: 0.195142328739
y: 0.100553832948
z: 0.227546811104
x: 0.0154479229823
y: 0.429609566927
z: -0.0541447028518
w: 1.0"
"2017-06-14 18:07:50:517434" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-14 18:07:51:176445" "Position: x: 0.19540591538
y: 0.110522486269
z: 0.229528814554
x: 0.00866711884737
y: 0.421547263861
z: -0.000480505521409
w: 1.0"
"2017-06-14 18:07:51:177365" "Current Word: ,\rspd=70\  do you"
"2017-06-14 18:07:52:636721" "Position: x: 0.198901280761
y: 0.112266227603
z: 0.238267675042
x: 0.00456270202994
y: 0.377113938332
z: 0.0083413682878
w: 1.0"
"2017-06-14 18:07:52:636970" "Current Word: ,\rspd=70\ like"
"2017-06-14 18:07:54:095455" "Current Word: ,\rspd=70\ to know"
"2017-06-14 18:07:54:095682" "Position: x: 0.199922174215
y: 0.101639457047
z: 0.238413929939
x: -0.000544997048564
y: 0.374618113041
z: -0.0443806834519
w: 1.0"
"2017-06-14 18:07:55:575362" "Position: x: 0.200731217861
y: 0.0906711518764
z: 0.239303052425
x: -9.19886078918e-05
y: 0.368148207664
z: -0.098768658936
w: 1.0"
"2017-06-14 18:07:55:576270" "Current Word: ,\rspd=70\ a"
"2017-06-14 18:07:57:035459" "Position: x: 0.201572358608
y: 0.0804164484143
z: 0.242086559534
x: 0.00618475163355
y: 0.352995634079
z: -0.149030983448
w: 1.0"
"2017-06-14 18:07:57:036034" "Current Word: ,\rspd=70\ secret?		"
"2017-06-14 18:07:58:154510" "Position: x: 0.189931795001
y: 0.112349577248
z: 0.221380382776
x: 0.00967751722783
y: 0.464687377214
z: 0.0113457161933
w: 1.0"
"2017-06-14 18:07:58:155135" "Current Word: ,\rspd=70\ well"
"2017-06-14 18:07:59:618935" "Position: x: 0.19347769022
y: 0.112235464156
z: 0.227844506502
x: 0.00492065260187
y: 0.430987924337
z: 0.0104039376602
w: 1.0"
"2017-06-14 18:07:59:619319" "Current Word: ,\rspd=70\ everyone"
"2017-06-14 18:08:01:118367" "Position: x: 0.194712042809
y: 0.101624310017
z: 0.228034555912
x: 0.00224896217696
y: 0.427680253983
z: -0.0437865443528
w: 1.0"
"2017-06-14 18:08:01:119178" "Current Word: ,\rspd=70\ thinks"
"2017-06-14 18:08:02:599697" "Position: x: 0.195648521185
y: 0.0905773863196
z: 0.229529723525
x: 0.00374250300229
y: 0.417642116547
z: -0.100924350321
w: 1.0"
"2017-06-14 18:08:02:600166" "Current Word: ,\rspd=70\ I am"
"2017-06-14 18:08:04:075218" "Current Word: ,\rspd=70\ only			"
"2017-06-14 18:08:04:075601" "Position: x: 0.196079462767
y: 0.079912699759
z: 0.230629131198
x: 0.013419624418
y: 0.410070449114
z: -0.155902117491
w: 1.0"
"2017-06-14 18:08:05:275314" "Position: x: 0.18357488513
y: 0.115428864956
z: 0.21161544323
x: 0.00453235860914
y: 0.517915546894
z: 0.0289890505373
w: 1.0"
"2017-06-14 18:08:05:276426" "Current Word: ,\rspd=70\  big"
"2017-06-14 18:08:06:476416" "Position: x: 0.185745030642
