*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 11:36:56:580364" "Robot State: ,Introduce Nao Started"
"2017-06-15 11:36:58:946815" "Robot State: ,Introduce Nao Ended"
"2017-06-15 11:37:00:250726" "Robot State: ,Looking at The Book"
"2017-06-15 11:37:00:853174" "Robot State: ,TaskONE Selected"
"2017-06-15 11:37:01:871702" "Robot State: ,Looking at The Book"
"2017-06-15 11:37:03:985785" "Robot State: ,Reading Mode Started"
"2017-06-15 11:37:18:370451" "Robot State: ,Looking at The Book"
"2017-06-15 11:37:20:151066" "Robot State: ,Looking at The Book"
"2017-06-15 11:37:23:130076" "Robot State: ,Looking at The Book"
"2017-06-15 11:37:25:174300" "Robot State: ,Reading Mode Started"
"2017-06-15 11:37:25:177865" "Current Word: ,\rspd=70\  SNORT!		"
"2017-06-15 11:37:25:177630" "Position: x: 0.0885585099459
y: 0.11562693119
z: 0.145492553711
x: -1.09372544289
y: 0.8125628829
z: -0.0290926992893
w: 1.0"
"2017-06-15 11:37:25:383978" "Position: x: 0.0884855464101
y: 0.115929588675
z: 0.145457297564
x: -1.09648835659
y: 0.812783658504
z: -0.0255192108452
w: 1.0"
"2017-06-15 11:37:25:384565" "Current Word: ,\rspd=70\"
"2017-06-15 11:37:25:588327" "Position: x: 0.0884243398905
y: 0.11602576077
z: 0.14534419775
x: -1.09586584568
y: 0.81426268816
z: -0.0247257761657
w: 1.0"
"2017-06-15 11:37:25:588989" "Current Word: ,\rspd=70\ A mighty"
"2017-06-15 11:37:25:795849" "Position: x: 0.0873242020607
y: 0.116864070296
z: 0.144332513213
x: -1.0899412632
y: 0.827516019344
z: -0.0133766783401
w: 1.0"
"2017-06-15 11:37:25:796284" "Current Word: ,\rspd=70\ tiger "
"2017-06-15 11:37:26:002095" "Current Word: ,\rspd=70\ She's"
"2017-06-15 11:37:26:002310" "Position: x: 0.0864581614733
y: 0.117414042354
z: 0.143400236964
x: -1.08314776421
y: 0.840345740318
z: -0.00468847155571
w: 1.0"
"2017-06-15 11:37:26:213169" "Position: x: 0.0846982523799
y: 0.118347451091
z: 0.142106756568
x: -1.07568347454
y: 0.857198297977
z: 0.00583550194278
w: 1.0"
"2017-06-15 11:37:26:213579" "Current Word: ,\rspd=70\ a"
"2017-06-15 11:37:26:417659" "Position: x: 0.0839731991291
y: 0.118833400309
z: 0.141394197941
x: -1.07033908367
y: 0.867093086243
z: 0.0126672452316
w: 1.0"
"2017-06-15 11:37:26:418157" "Current Word: ,\rspd=70\ scaredy-cat"
"2017-06-15 11:37:26:630820" "Current Word: ,\rspd=70\ I am"
"2017-06-15 11:37:26:630480" "Position: x: 0.0831572115421
y: 0.119479060173
z: 0.140952944756
x: -1.06233155727
y: 0.873913705349
z: 0.0199645217508
w: 1.0"
"2017-06-15 11:37:26:835945" "Position: x: 0.0829578712583
y: 0.11972142756
z: 0.140615582466
x: -1.06061506271
y: 0.878200054169
z: 0.02238949202
w: 1.0"
"2017-06-15 11:37:26:836505" "Current Word: ,\rspd=70\ the"
"2017-06-15 11:37:27:043477" "Current Word: ,\rspd=70\ biggest 		"
"2017-06-15 11:37:27:043160" "Position: x: 0.0822161361575
y: 0.120143897831
z: 0.140023946762
x: -1.05761945248
y: 0.886535465717
z: 0.0283302422613
w: 1.0"
"2017-06-15 11:37:27:255890" "Current Word: ,\rspd=70\ and"
"2017-06-15 11:37:27:256124" "Position: x: 0.0821539312601
y: 0.120453417301
z: 0.14008192718
x: -1.05519747734
y: 0.886379420757
z: 0.0304619148374
w: 1.0"
"2017-06-15 11:37:27:461005" "Position: x: 0.0820027887821
