*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 15:23:33:487916" "Robot State: ,Introduce Nao Started"
"2017-06-15 15:23:41:639983" "Robot State: ,Introduce Nao Ended"
"2017-06-15 15:23:43:241467" "Robot State: ,Looking at The Book"
"2017-06-15 15:23:43:824718" "Robot State: ,TaskONE Selected"
"2017-06-15 15:23:44:840296" "Robot State: ,Looking at The Book"
"2017-06-15 15:23:47:863821" "Robot State: ,Reading Mode Started"
"2017-06-15 15:23:52:385346" "Position: x: 0.203794836998
y: 0.0871520191431
z: 0.245391339064
x: 0.0185726005584
y: 0.33777359128
z: -0.114251434803
w: 1.0"
"2017-06-15 15:23:52:386021" "Current Word: ,\rspd=70\  POOF!		"
"2017-06-15 15:23:53:149220" "Current Word: ,\rspd=70\  That"
"2017-06-15 15:23:53:148636" "Position: x: 0.203393921256
y: 0.10030066222
z: 0.245428279042
x: 0.0147891556844
y: 0.339468210936
z: -0.049583170563
w: 1.0"
"2017-06-15 15:23:54:367054" "Position: x: 0.205069243908
y: 0.102619744837
z: 0.249897569418
x: 0.0157437622547
y: 0.317992985249
z: -0.0368876494467
w: 1.0"
"2017-06-15 15:23:54:367613" "Current Word: ,\rspd=70\ goofy"
"2017-06-15 15:23:55:628427" "Current Word: ,\rspd=70\  giraffe"
"2017-06-15 15:23:55:628140" "Position: x: 0.205292612314
y: 0.0959011539817
z: 0.249707013369
x: 0.00582933612168
y: 0.317668229342
z: -0.0709052607417
w: 1.0"
"2017-06-15 15:23:56:867585" "Position: x: 0.206019192934
y: 0.0864486396313
z: 0.252076745033
x: 0.00345624168403
y: 0.305114150047
z: -0.115467190742
w: 1.0"
"2017-06-15 15:23:56:867929" "Current Word: ,\rspd=70\ was"
"2017-06-15 15:23:58:105360" "Position: x: 0.205689817667
y: 0.0778611376882
z: 0.252089321613
x: 0.00102717452683
y: 0.304004609585
z: -0.155825272202
w: 1.0"
"2017-06-15 15:23:58:106177" "Current Word: ,\rspd=70\ gone"
"2017-06-15 15:23:59:325336" "Current Word: ,\rspd=70\ in"
"2017-06-15 15:23:59:325676" "Position: x: 0.205954626203
y: 0.0702888891101
z: 0.254315465689
x: 0.0077798999846
y: 0.291994154453
z: -0.194027498364
w: 1.0"
"2017-06-15 15:24:00:564503" "Position: x: 0.204488143325
y: 0.0616386011243
z: 0.253607362509
x: 0.00784907396883
y: 0.294430792332
z: -0.23559781909
w: 1.0"
"2017-06-15 15:24:00:565895" "Current Word: ,\rspd=70\ a		"
"2017-06-15 15:24:01:781927" "Position: x: 0.196843087673
y: 0.100300230086
z: 0.232424810529
x: 0.0142567669973
y: 0.404778212309
z: -0.0504819750786
w: 1.0"
"2017-06-15 15:24:01:782662" "Current Word: ,\rspd=70\  snippety  snap"
"2017-06-15 15:24:03:142864" "Position: x: 0.200529769063
y: 0.10062225908
z: 0.240081369877
x: 0.0148510923609
y: 0.36640059948
z: -0.0473656393588
w: 1.0"
"2017-06-15 15:24:03:143294" "Current Word: ,\rspd=70\ Danger"
"2017-06-15 15:24:04:505312" "Position: x: 0.200723916292
y: 0.0912934318185
z: 0.240177467465
x: 0.00616239523515
y: 0.364316403866
z: -0.0933688357472
w: 1.0"
"2017-06-15 15:24:04:506378" "Current Word: ,\rspd=70\ is"
"2017-06-15 15:24:05:883654" "Position: x: 0.201543211937
y: 0.0818684846163
z: 0.242161765695
x: 0.0117912758142
y: 0.353118807077
z: -0.139049232006
w: 1.0"
"2017-06-15 15:24:05:884079" "Current Word: ,\rspd=70\ my"
"2017-06-15 15:24:07:243474" "Position: x: 0.201074227691
y: 0.0723233222961
z: 0.24242170155
x: 0.0145281208679
y: 0.350053817034
z: -0.188010513783
w: 1.0"
"2017-06-15 15:24:07:243339" "Current Word: ,\rspd=70\ middle"
"2017-06-15 15:24:08:603310" "Position: x: 0.201238766313
y: 0.0623034350574
z: 0.245276778936
x: 0.0104957818985
y: 0.33457288146
z: -0.236162990332
w: 1.0"
"2017-06-15 15:24:08:604165" "Current Word: ,\rspd=70\ name 		"
"2017-06-15 15:24:09:825873" "Position: x: 0.191337049007
y: 0.101070545614
z: 0.222162589431
x: 0.0159776732326
y: 0.457879543304
z: -0.0469487421215
w: 1.0"
"2017-06-15 15:24:09:825662" "Current Word: ,\rspd=70\  and"
"2017-06-15 15:24:11:183302" "Position: x: 0.195256069303
y: 0.101297177374
z: 0.229553744197
x: 0.0140084149316
y: 0.419697850943
z: -0.0455433763564
w: 1.0"
"2017-06-15 15:24:11:184306" "Current Word: ,\rspd=70\ I am"
"2017-06-15 15:24:12:565196" "Position: x: 0.196233421564
y: 0.0905531868339
z: 0.230455875397
x: 0.00403663469478
y: 0.413160979748
z: -0.0989596918225
w: 1.0"
