*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 11:54:11:245056" "Robot State: ,Introduce Nao Started"
"2017-06-15 11:54:13:187593" "Robot State: ,Introduce Nao Ended"
"2017-06-15 11:54:14:697792" "Robot State: ,Looking at The Book"
"2017-06-15 11:54:15:628391" "Robot State: ,TaskONE Selected"
"2017-06-15 11:54:16:638887" "Robot State: ,Looking at The Book"
"2017-06-15 11:54:18:878512" "Robot State: ,Reading Mode Started"
"2017-06-15 11:54:23:342018" "Position: x: 0.193993940949
y: 0.112361989915
z: 0.228096887469
x: 0.0180421601981
y: 0.429363757372
z: 0.00664633279666
w: 1.0"
"2017-06-15 11:54:23:343777" "Current Word: ,\rspd=70\  HOOT"
"2017-06-15 11:54:26:401607" "Current Word: ,\rspd=70\ HOOT		"
"2017-06-15 11:54:26:401838" "Position: x: 0.203467264771
y: 0.086376234889
z: 0.245547607541
x: -0.00262030120939
y: 0.336900830269
z: -0.117809228599
w: 1.0"
"2017-06-15 11:54:27:461893" "Position: x: 0.191628754139
y: 0.118832968175
z: 0.225693166256
x: 0.00236977264285
y: 0.443379074335
z: 0.0445214770734
w: 1.0"
"2017-06-15 11:54:27:462600" "Current Word: ,\rspd=70\  Don't"
"2017-06-15 11:54:28:801799" "Position: x: 0.194524735212
y: 0.12030762434
z: 0.231790438294
x: 0.00202919100411
y: 0.411784738302
z: 0.0510786138475
w: 1.0"
"2017-06-15 11:54:28:803205" "Current Word: ,\rspd=70\ listen"
"2017-06-15 11:54:30:140620" "Current Word: ,\rspd=70\ to"
"2017-06-15 11:54:30:141112" "Position: x: 0.195654273033
y: 0.111495584249
z: 0.231410831213
x: -0.00807057507336
y: 0.412090331316
z: 0.00619307206944
w: 1.0"
"2017-06-15 11:54:31:483736" "Current Word: ,\rspd=70\ that"
"2017-06-15 11:54:31:484056" "Position: x: 0.196379125118
y: 0.101440750062
z: 0.231237351894
x: -0.00122359429952
y: 0.410998553038
z: -0.0456618368626
w: 1.0"
"2017-06-15 11:54:32:840168" "Position: x: 0.197334006429
y: 0.0915284827352
z: 0.232394933701
x: -0.00198175897822
y: 0.403176158667
z: -0.0957437679172
w: 1.0"
"2017-06-15 11:54:32:840845" "Current Word: ,\rspd=70\  huge"
"2017-06-15 11:54:34:200962" "Position: x: 0.198101341724
y: 0.0830708965659
z: 0.234023571014
x: 0.0053963731043
y: 0.393373370171
z: -0.138779580593
w: 1.0"
"2017-06-15 11:54:34:201916" "Current Word: ,\rspd=70\ little"
"2017-06-15 11:54:35:582530" "Position: x: 0.19756872952
y: 0.0736467689276
z: 0.234150320292
x: 0.0100163100287
y: 0.390922486782
z: -0.186888724566
w: 1.0"
"2017-06-15 11:54:35:583916" "Current Word: ,\rspd=70\ mouse			"
"2017-06-15 11:54:37:040520" "Position: x: 0.184998214245
y: 0.121306553483
z: 0.215114325285
x: 0.00189242279157
y: 0.500306844711
z: 0.0595181882381
w: 1.0"
"2017-06-15 11:54:37:040726" "Current Word: ,\rspd=70\  I am"
"2017-06-15 11:54:38:160207" "Position: x: 0.187661722302
y: 0.122496709228
z: 0.219741135836
x: 0.000466836703708
y: 0.475742250681
z: 0.0650772377849
w: 1.0"
"2017-06-15 11:54:38:160964" "Current Word: ,\rspd=70\ the"
"2017-06-15 11:54:39:303058" "Position: x: 0.189432114363
y: 0.116547890007
z: 0.220886737108
x: -0.00797523371875
y: 0.468239575624
z: 0.033666793257
w: 1.0"
"2017-06-15 11:54:39:304236" "Current Word: ,\rspd=70\ wisest"
"2017-06-15 11:54:40:440789" "Current Word: ,\rspd=70\ and"
"2017-06-15 11:54:40:441086" "Position: x: 0.189705014229
y: 0.108510762453
z: 0.219819813967
x: -0.00120554503519
y: 0.472046643496
z: -0.00916948728263
w: 1.0"
"2017-06-15 11:54:41:560237" "Current Word: ,\rspd=70\ bravest"
"2017-06-15 11:54:41:560575" "Position: x: 0.190730065107
y: 0.101382404566
z: 0.22062292695
x: 0.0017129246844
y: 0.466099917889
z: -0.0471157319844
w: 1.0"
"2017-06-15 11:54:42:680825" "Current Word: ,\rspd=70\  bear"
"2017-06-15 11:54:42:680600" "Position: x: 0.191882774234
y: 0.0932228714228
z: 0.222126886249
x: 0.00324419722892
y: 0.456345826387
z: -0.0898218378425
w: 1.0"
"2017-06-15 11:54:43:802634" "Position: x: 0.191912531853
y: 0.0862577408552
z: 0.221907913685
x: 0.00901121180505
y: 0.455994307995
z: -0.125858575106
w: 1.0"
"2017-06-15 11:54:43:803903" "Current Word: ,\rspd=70\ in"
"2017-06-15 11:54:44:939525" "Position: x: 0.19165982306
y: 0.0786184668541
