*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 11:52:19:646965" "Robot State: ,Introduce Nao Started"
"2017-06-15 11:52:21:631619" "Robot State: ,Introduce Nao Ended"
"2017-06-15 11:52:23:282480" "Robot State: ,Looking at The Book"
"2017-06-15 11:52:24:031234" "Robot State: ,TaskONE Selected"
"2017-06-15 11:52:25:043940" "Robot State: ,Looking at The Book"
"2017-06-15 11:52:27:159563" "Robot State: ,Reading Mode Started"
"2017-06-15 11:52:31:465956" "Position: x: 0.194617554545
y: 0.106147810817
z: 0.228011667728
x: 0.0203688126057
y: 0.42858594656
z: -0.0253431852907
w: 1.0"
"2017-06-15 11:52:31:466575" "Current Word: ,\rspd=70\  HOOT"
"2017-06-15 11:52:34:525480" "Current Word: ,\rspd=70\ HOOT		"
"2017-06-15 11:52:34:524673" "Position: x: 0.203314945102
y: 0.0804849714041
z: 0.246160924435
x: -0.00453413650393
y: 0.332977294922
z: -0.148503109813
w: 1.0"
"2017-06-15 11:52:35:585051" "Position: x: 0.19230787456
y: 0.112060219049
z: 0.225278869271
x: 0.00636855326593
y: 0.444173306227
z: 0.00727848336101
w: 1.0"
"2017-06-15 11:52:35:585689" "Current Word: ,\rspd=70\  Don't"
"2017-06-15 11:52:36:963831" "Position: x: 0.195115640759
y: 0.113576315343
z: 0.231004118919
x: 0.00469502294436
y: 0.414739757776
z: 0.0147148426622
w: 1.0"
"2017-06-15 11:52:36:964182" "Current Word: ,\rspd=70\ listen"
"2017-06-15 11:52:38:305634" "Current Word: ,\rspd=70\ to"
"2017-06-15 11:52:38:305979" "Position: x: 0.195801302791
y: 0.103686511517
z: 0.230439707637
x: -0.00327619933523
y: 0.415681958199
z: -0.0355335995555
w: 1.0"
"2017-06-15 11:52:39:645314" "Position: x: 0.197038382292
