*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 16:49:30:628295" "Robot State: ,Introduce Nao Started"
"2017-06-14 16:49:33:616861" "Robot State: ,Introduce Nao Ended"
"2017-06-14 16:49:34:832816" "Robot State: ,Looking at The Book"
"2017-06-14 16:49:35:737130" "Robot State: ,TaskTWO Selected"
"2017-06-14 16:49:36:753714" "Robot State: ,Looking at The Book"
"2017-06-14 16:49:38:849154" "Robot State: ,Reading Mode Started"
"2017-06-14 16:49:43:137363" "Position: x: 0.195991814137
y: 0.101035654545
z: 0.229684233665
x: 0.0147895012051
y: 0.41882660985
z: -0.0506250858307
w: 1.0"
"2017-06-14 16:49:43:137839" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-14 16:49:44:000555" "Position: x: 0.195353910327
y: 0.111998572946
z: 0.230208322406
x: 0.00953919440508
y: 0.418383300304
z: 0.00823438260704
w: 1.0"
"2017-06-14 16:49:44:001561" "Current Word: ,\rspd=70\  do you"
"2017-06-14 16:49:44:615252" "Position: x: 0.19502940774
y: 0.115149185061
z: 0.23044860363
x: 0.00773095013574
y: 0.417996257544
z: 0.0253074206412
w: 1.0"
"2017-06-14 16:49:45:035699" "Position: x: 0.20316952467
y: 0.113885141909
z: 0.248073324561
x: 0.00450954167172
y: 0.328872740269
z: 0.0188373290002
w: 1.0"
"2017-06-14 16:49:45:456059" "Position: x: 0.203060567379
y: 0.113996401429
z: 0.247700914741
x: 0.00449854182079
y: 0.330687224865
z: 0.0189964585006
w: 1.0"
"2017-06-14 16:49:45:666419" "Position: x: 0.199197754264
y: 0.113578282297
z: 0.238809153438
x: 0.00363629707135
y: 0.374901920557
z: 0.0167790800333
w: 1.0"
"2017-06-14 16:49:45:666353" "Current Word: ,\rspd=70\ like"
