*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 10:57:22:140235" "Robot State: ,Introduce Nao Started"
"2017-06-15 10:57:54:135524" "Robot State: ,Introduce Nao Ended"
"2017-06-15 10:57:55:411055" "Robot State: ,Looking at The Book"
"2017-06-15 10:57:57:603427" "Robot State: ,TaskONE Selected"
"2017-06-15 10:57:58:610962" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:01:203423" "Detected Cards: RED Card Detected"
"2017-06-15 10:58:04:127654" "Robot State: ,Reaction Mode Started"
"2017-06-15 10:58:04:502588" "Detected Cards: YELLOW Card Detected"
"2017-06-15 10:58:05:625414" "Robot State: ,Reading Mode Started"
"2017-06-15 10:58:12:811893" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:13:343518" "Robot State: ,Reaction Mode Ended"
"2017-06-15 10:58:15:916604" "Robot State: ,Reading Mode Started"
"2017-06-15 10:58:15:920601" "Position: x: 0.074146732688
y: 0.115707576275
z: 0.136806085706
x: -0.913414299488
y: 0.9477866292
z: -0.116170138121
w: 1.0"
"2017-06-15 10:58:15:920801" "Current Word: ,\rspd=70\  BOO!"
"2017-06-15 10:58:17:350730" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:20:329611" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:26:529892" "Robot State: ,Reading Mode Started"
"2017-06-15 10:58:26:532343" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-15 10:58:26:532717" "Position: x: 0.100429922342
y: 0.0643132925034
z: 0.175143927336
x: -1.10088324547
y: 0.476969063282
z: -0.560966312885
w: 1.0"
"2017-06-15 10:58:26:739073" "Current Word: ,\rspd=70\  would you"
"2017-06-15 10:58:26:739283" "Position: x: 0.100416138768
y: 0.0645732581615
z: 0.175120353699
x: -1.09934914112
y: 0.47765570879
z: -0.55993437767
w: 1.0"
"2017-06-15 10:58:26:956385" "Position: x: 0.100413568318
y: 0.0645728260279
z: 0.17512100935
x: -1.09933805466
y: 0.477644473314
z: -0.559929668903
w: 1.0"
"2017-06-15 10:58:26:956770" "Current Word: ,\rspd=70\ like"
"2017-06-15 10:58:27:165750" "Current Word: ,\rspd=70\ to know"
"2017-06-15 10:58:27:164957" "Position: x: 0.100414797664
y: 0.0643106549978
z: 0.175151899457
x: -1.1008181572
y: 0.476902812719
z: -0.560938596725
w: 1.0"
"2017-06-15 10:58:27:373170" "Position: x: 0.100634604692
y: 0.0643040090799
z: 0.175313055515
x: -1.099832654
y: 0.47553512454
z: -0.560528635979
w: 1.0"
"2017-06-15 10:58:27:374325" "Current Word: ,\rspd=70\ a"
"2017-06-15 10:58:27:580219" "Position: x: 0.100425869226
y: 0.0643125921488
z: 0.175146996975
x: -1.10086584091
y: 0.476951301098
z: -0.560958921909
w: 1.0"
"2017-06-15 10:58:27:581214" "Current Word: ,\rspd=70\ secret?		"
"2017-06-15 10:58:27:793323" "Current Word: ,\rspd=70\ well"
"2017-06-15 10:58:27:793553" "Position: x: 0.100432984531
y: 0.0643169060349
z: 0.175164327025
x: -1.10075962543
y: 0.476843208075
z: -0.5608548522
w: 1.0"
"2017-06-15 10:58:27:999516" "Position: x: 0.100596919656
y: 0.0642974227667
z: 0.175336778164
x: -1.09967088699
y: 0.475370079279
z: -0.560459911823
w: 1.0"
"2017-06-15 10:58:28:000455" "Current Word: ,\rspd=70\ everyone"
"2017-06-15 10:58:28:206699" "Position: x: 0.100426867604
y: 0.0643158331513
z: 0.175167322159
x: -1.10073328018
y: 0.476816415787
z: -0.560843646526
w: 1.0"
"2017-06-15 10:58:28:207678" "Current Word: ,\rspd=70\ thinks"
"2017-06-15 10:58:28:421831" "Current Word: ,\rspd=70\ I am"
"2017-06-15 10:58:28:421324" "Position: x: 0.100687079132
y: 0.0643131360412
z: 0.175285041332
x: -1.10005819798
y: 0.475764900446
z: -0.560624480247
w: 1.0"
"2017-06-15 10:58:28:626156" "Position: x: 0.100476503372
y: 0.0643214285374
z: 0.175119146705
x: -1.1010838747
y: 0.477173268795
z: -0.561051905155
w: 1.0"
"2017-06-15 10:58:28:626706" "Current Word: ,\rspd=70\ only			"
"2017-06-15 10:58:28:833715" "Position: x: 0.100445061922
y: 0.0643190145493
z: 0.175157219172
x: -1.10081160069
y: 0.476896107197
z: -0.560876965523
w: 1.0"
"2017-06-15 10:58:28:834801" "Current Word: ,\rspd=70\  big"
"2017-06-15 10:58:29:040739" "Position: x: 0.100624166429
y: 0.0643072351813
z: 0.175261303782
x: -1.10025024414
y: 0.475960701704
z: -0.560764968395
w: 1.0"
"2017-06-15 10:58:29:041220" "Current Word: ,\rspd=70\ and"
"2017-06-15 10:58:29:246561" "Position: x: 0.100455738604
y: 0.0643178075552
z: 0.175131678581
x: -1.10099446774
y: 0.477082192898
z: -0.561013758183
w: 1.0"
"2017-06-15 10:58:29:247231" "Current Word: ,\rspd=70\ cute"
"2017-06-15 10:58:29:453680" "Current Word: ,\rspd=70\ but"
"2017-06-15 10:58:29:453340" "Position: x: 0.100388489664
y: 0.0643111616373
z: 0.175111711025
x: -1.10116827488
y: 0.47725918889
z: -0.56114667654
w: 1.0"
"2017-06-15 10:58:29:658162" "Position: x: 0.100475937128
y: 0.0643213242292
z: 0.175122380257
x: -1.10108137131
y: 0.477170735598
z: -0.561050832272
w: 1.0"
"2017-06-15 10:58:29:658933" "Current Word: ,\rspd=70\ really"
"2017-06-15 10:58:29:864366" "Current Word: ,\rspd=70\ I am"
"2017-06-15 10:58:29:863932" "Position: x: 0.100452885032
y: 0.0643173083663
z: 0.175131976604
x: -1.10098218918
y: 0.477069765329
z: -0.561008572578
w: 1.0"
"2017-06-15 10:58:30:069934" "Position: x: 0.100698798895
y: 0.0643151924014
z: 0.175278425217
x: -1.10010838509
y: 0.47581616044
z: -0.56064581871
w: 1.0"
"2017-06-15 10:58:30:070800" "Current Word: ,\rspd=70\ the 		"
"2017-06-15 10:58:30:277157" "Current Word: ,\rspd=70\ bravest"
"2017-06-15 10:58:30:277441" "Position: x: 0.100510984659
y: 0.0643274188042
z: 0.175100743771
x: -1.10123229027
y: 0.477324426174
z: -0.561115205288
w: 1.0"
"2017-06-15 10:58:30:487969" "Position: x: 0.100453473628
y: 0.0643224865198
z: 0.175075054169
x: -1.10144841671
y: 0.477544128895
z: -0.561266243458
w: 1.0"
"2017-06-15 10:58:30:489131" "Current Word: ,\rspd=70\  human"
"2017-06-15 10:58:30:699927" "Position: x: 0.100500717759
y: 0.0643256604671
z: 0.175106272101
x: -1.10118818283
y: 0.477279394865
z: -0.561096310616
w: 1.0"
"2017-06-15 10:58:30:700255" "Current Word: ,\rspd=70\ there"
"2017-06-15 10:58:30:906267" "Position: x: 0.100439533591
y: 0.0643200576305
z: 0.175081521273
x: -1.10138833523
y: 0.477483034134
z: -0.561240494251
w: 1.0"
"2017-06-15 10:58:30:906663" "Current Word: ,\rspd=70\ ever"
"2017-06-15 10:58:31:116289" "Position: x: 0.100482292473
y: 0.0643224343657
z: 0.175116628408
x: -1.10110878944
y: 0.477198660374
z: -0.561062455177
w: 1.0"
"2017-06-15 10:58:31:116877" "Current Word: ,\rspd=70\ was "
"2017-06-15 10:58:32:549874" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:36:289650" "Robot State: ,Looking at The Book"
"2017-06-15 10:58:41:046170" "Robot State: ,Reading Mode Started"
"2017-06-15 10:58:41:050317" "Position: x: 0.100474379957
y: 0.0637897849083
z: 0.175343438983
x: -1.10304653645
y: 0.474313825369
z: -0.56265181303
w: 1.0"
"2017-06-15 10:58:41:051180" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-15 10:58:41:255734" "Position: x: 0.100244835019
y: 0.0637947246432
z: 0.175189569592
x: -1.10399246216
y: 0.475636839867
z: -0.563044011593
w: 1.0"
"2017-06-15 10:58:41:256517" "Current Word: ,\rspd=70\  would you"
"2017-06-15 10:58:41:461296" "Position: x: 0.100390046835
y: 0.0640491098166
z: 0.175139948726
x: -1.10264909267
y: 0.476517677307
z: -0.562154591084
w: 1.0"
"2017-06-15 10:58:41:462140" "Current Word: ,\rspd=70\ like"
"2017-06-15 10:58:41:666881" "Current Word: ,\rspd=70\ to know"
"2017-06-15 10:58:41:667206" "Position: x: 0.100313991308
y: 0.0638016909361
z: 0.175210043788
x: -1.10382640362
y: 0.475468367338
z: -0.562914609909
w: 1.0"
"2017-06-15 10:58:41:873614" "Current Word: ,\rspd=70\ a"
"2017-06-15 10:58:41:873936" "Position: x: 0.100526839495
y: 0.0637989342213
z: 0.175315663218
x: -1.10327219963
y: 0.474543094635
z: -0.56274753809
w: 1.0"
"2017-06-15 10:58:42:084588" "Position: x: 0.100633248687
y: 0.0640465319157
z: 0.175287902355
x: -1.1017626524
y: 0.475253224373
z: -0.56178689003
w: 1.0"
"2017-06-15 10:58:42:085668" "Current Word: ,\rspd=70\ secret?		"
"2017-06-15 10:58:42:293444" "Current Word: ,\rspd=70\ well"
"2017-06-15 10:58:42:293682" "Position: x: 0.100325286388
y: 0.063806720078
z: 0.175225794315
x: -1.10373795033
y: 0.475378543139
z: -0.562818288803
w: 1.0"
"2017-06-15 10:58:42:499619" "Position: x: 0.100645005703
y: 0.0640465691686
z: 0.175361037254
x: -1.10121369362
y: 0.474694550037
z: -0.561436295509
w: 1.0"
"2017-06-15 10:58:42:500638" "Current Word: ,\rspd=70\ everyone"
"2017-06-15 10:58:42:707727" "Current Word: ,\rspd=70\ thinks"
"2017-06-15 10:58:42:707420" "Position: x: 0.100276403129
y: 0.0638002306223
z: 0.175171911716
x: -1.10412847996
y: 0.475774854422
z: -0.563101887703
w: 1.0"
"2017-06-15 10:58:42:914750" "Position: x: 0.100656799972
y: 0.0637204647064
z: 0.175467476249
x: -1.10347962379
y: 0.473041802645
z: -0.563236474991
w: 1.0"
"2017-06-15 10:58:42:915751" "Current Word: ,\rspd=70\ I am"
"2017-06-15 10:58:43:122545" "Position: x: 0.100735977292
y: 0.063701108098
z: 0.175486505032
x: -1.10332512856
y: 0.472885012627
z: -0.563230037689
w: 1.0"
"2017-06-15 10:58:43:123670" "Current Word: ,\rspd=70\ only			"
"2017-06-15 10:58:43:342157" "Position: x: 0.100369438529
y: 0.0637152642012
z: 0.175342872739
x: -1.10417592525
y: 0.474110901356
z: -0.563521981239
w: 1.0"
"2017-06-15 10:58:43:342758" "Current Word: ,\rspd=70\  big"
"2017-06-15 10:58:43:550303" "Current Word: ,\rspd=70\ and"
"2017-06-15 10:58:43:550524" "Position: x: 0.100315265357
y: 0.0640671700239
z: 0.175197720528
x: -1.10222220421
y: 0.476083755493
z: -0.561796367168
w: 1.0"
"2017-06-15 10:58:43:755658" "Current Word: ,\rspd=70\ cute"
"2017-06-15 10:58:43:755946" "Position: x: 0.10018632561
y: 0.063784532249
z: 0.175223335624
x: -1.10374009609
y: 0.475380837917
z: -0.562936842442
w: 1.0"
"2017-06-15 10:58:43:966025" "Position: x: 0.100275024772
y: 0.0638156309724
z: 0.175170600414
x: -1.10420703888
y: 0.475721180439
z: -0.563138365746
w: 1.0"
"2017-06-15 10:58:43:966738" "Current Word: ,\rspd=70\ but"
"2017-06-15 10:58:44:187002" "Position: x: 0.1005859375
y: 0.0639714151621
z: 0.17547403276
x: -1.10171198845
y: 0.473477095366
z: -0.562110126019
w: 1.0"
"2017-06-15 10:58:44:187931" "Current Word: ,\rspd=70\ really"
"2017-06-15 10:58:44:397062" "Position: x: 0.100450351834
y: 0.0640546828508
z: 0.175165057182
x: -1.10244572163
y: 0.476309984922
z: -0.562009215355
w: 1.0"
"2017-06-15 10:58:44:397847" "Current Word: ,\rspd=70\ I am"
"2017-06-15 10:58:44:602333" "Position: x: 0.100308902562
y: 0.0638008266687
z: 0.175211265683
x: -1.10380446911
y: 0.475446045399
z: -0.562905371189
w: 1.0"
"2017-06-15 10:58:44:603224" "Current Word: ,\rspd=70\ the 		"
"2017-06-15 10:58:44:604013" "Detected Cards: RED Card Detected"
"2017-06-15 10:58:46:717273" "Robot State: ,Reaction Mode Started"
"2017-06-15 10:58:47:048278" "Robot State: ,Looking at The Book"
"2017-06-15 10:59:08:899646" "Detected Cards: GREEN Card Detected"
"2017-06-15 10:59:18:370446" "Robot State: ,Looking at The Book"
"2017-06-15 10:59:18:943074" "Robot State: ,Reaction Mode Ended"
"2017-06-15 10:59:21:031055" "Robot State: ,Reading Mode Started"
"2017-06-15 10:59:21:036085" "Position: x: 0.0789553076029
y: 0.116089835763
z: 0.141045555472
x: -1.45391106606
y: 0.955217123032
z: -0.100470535457
w: 1.0"
"2017-06-15 10:59:21:036353" "Current Word: ,\rspd=70\  HEY!		"
"2017-06-15 10:59:21:244183" "Position: x: 0.0797138288617
y: 0.116325207055
z: 0.141434133053
x: -1.41740477085
y: 0.944201886654
z: -0.0942972674966
w: 1.0"
"2017-06-15 10:59:21:245057" "Current Word: ,\rspd=70\  would you"
"2017-06-15 10:59:21:449070" "Position: x: 0.0803461521864
y: 0.116623193026
z: 0.141793429852
x: -1.37763273716
y: 0.933348834515
z: -0.0878211632371
w: 1.0"
"2017-06-15 10:59:21:449827" "Current Word: ,\rspd=70\ like"
"2017-06-15 10:59:21:657124" "Position: x: 0.0809998139739
y: 0.116676613688
z: 0.141985088587
x: -1.35074162483
y: 0.923828423023
z: -0.0810501798987
w: 1.0"
"2017-06-15 10:59:21:657841" "Current Word: ,\rspd=70\ to know"
"2017-06-15 10:59:21:862216" "Current Word: ,\rspd=70\ a"
"2017-06-15 10:59:21:862444" "Position: x: 0.0817537009716
y: 0.117055408657
z: 0.142284810543
x: -1.31127011776
y: 0.913153529167
z: -0.071315087378
