*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-07 11:02:28:364402" "Robot State: Introduce Nao Started"
"2017-06-07 11:02:30:850944" "Robot State: Introduce Nao Ended"
"2017-06-07 11:02:32:132145" "Robot State: Looking at The Book"
"2017-06-07 11:02:32:671901" "Robot State: TaskONE Selected"
"2017-06-07 11:02:33:690452" "Robot State: Looking at The Book"
"2017-06-07 11:02:35:811768" "Robot State: Reading Mode Started"
"2017-06-07 11:02:40:135663" "Current Word: \rspd=50\  HEY!		"
"2017-06-07 11:02:41:039713" "Current Word: \rspd=50\  do you"
"2017-06-07 11:02:42:355371" "Current Word: \rspd=50\ like"
"2017-06-07 11:02:43:693712" "Current Word: \rspd=50\ to know"
"2017-06-07 11:02:45:014881" "Current Word: \rspd=50\ a"
"2017-06-07 11:02:46:378488" "Current Word: \rspd=50\ secret?		"
"2017-06-07 11:02:47:781352" "Current Word: \rspd=50\ well"
"2017-06-07 11:02:49:094706" "Current Word: \rspd=50\ everyone"
"2017-06-07 11:02:50:441506" "Current Word: \rspd=50\ thinks"
"2017-06-07 11:02:51:794209" "Current Word: \rspd=50\ I am"
"2017-06-07 11:02:53:153165" "Current Word: \rspd=50\ only			"
"2017-06-07 11:02:54:591363" "Current Word: \rspd=50\  big"
"2017-06-07 11:02:55:697428" "Current Word: \rspd=50\ and"
"2017-06-07 11:02:56:796247" "Current Word: \rspd=50\ cute"
"2017-06-07 11:02:57:936381" "Current Word: \rspd=50\ but"
"2017-06-07 11:02:59:053730" "Current Word: \rspd=50\ really"
"2017-06-07 11:03:00:193893" "Current Word: \rspd=50\ I am"
"2017-06-07 11:03:01:354368" "Current Word: \rspd=50\ the 		"
"2017-06-07 11:03:02:839846" "Current Word: \rspd=50\ bravest"
"2017-06-07 11:03:04:155826" "Current Word: \rspd=50\  human"
"2017-06-07 11:03:05:514089" "Current Word: \rspd=50\ there"
"2017-06-07 11:03:06:822475" "Current Word: \rspd=50\ ever"
"2017-06-07 11:03:08:173364" "Current Word: \rspd=50\ was "
"2017-06-07 11:03:09:789437" "Robot State: Looking at The Book"
"2017-06-07 11:03:13:568802" "Robot State: Looking at The Book"
"2017-06-07 11:03:46:236849" "Robot State: Idle Mode Reaction Started"
"2017-06-07 11:03:54:393946" "Robot State: Looking at The Book"
"2017-06-07 11:03:56:234661" "Robot State: Idle Mode Reaction Ended"
