*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 13:34:29:622609" "Robot State: ,Introduce Nao Started"
"2017-06-16 13:35:02:574404" "Robot State: ,Introduce Nao Ended"
"2017-06-16 13:35:03:998603" "Robot State: ,Looking at The Book"
"2017-06-16 13:35:05:018239" "Robot State: ,TaskONE Selected"
"2017-06-16 13:35:06:040337" "Robot State: ,Looking at The Book"
"2017-06-16 13:35:09:560749" "Robot State: ,Reading Mode Started"
"2017-06-16 13:35:14:022368" "Position: x: 0.201469182968
y: 0.0992292836308
z: 0.241330131888
x: 0.0156375598162
y: 0.35971570015
z: -0.0541959740222
w: 1.0"
"2017-06-16 13:35:14:022897" "Current Word: ,\rspd=50\  HEY!		"
"2017-06-16 13:35:14:682888" "Position: x: 0.203827738762
y: 0.108539797366
z: 0.248095557094
x: 0.0141576454043
y: 0.327743411064
z: -0.0072607267648
w: 1.0"
"2017-06-16 13:35:14:683214" "Current Word: ,\rspd=50\  would you"
"2017-06-16 13:35:16:062694" "Current Word: ,\rspd=50\ like"
"2017-06-16 13:35:16:061872" "Position: x: 0.206016987562
y: 0.110276699066
z: 0.254487723112
x: 0.00800434406847
y: 0.296617984772
z: 0.00164597155526
w: 1.0"
"2017-06-16 13:35:17:474449" "Position: x: 0.20689702034
y: 0.100580140948
z: 0.255315512419
x: -0.000740481715184
y: 0.291317462921
z: -0.044998344034
w: 1.0"
"2017-06-16 13:35:17:475144" "Current Word: ,\rspd=50\ to know"
"2017-06-16 13:35:18:841507" "Position: x: 0.207137346268
y: 0.0899900048971
z: 0.256011903286
x: 0.00203531351872
y: 0.286616206169
z: -0.0961837694049
w: 1.0"
"2017-06-16 13:35:18:842164" "Current Word: ,\rspd=50\ a"
"2017-06-16 13:35:20:201098" "Current Word: ,\rspd=50\ secret?		"
"2017-06-16 13:35:20:201660" "Position: x: 0.207127809525
y: 0.0807667151093
z: 0.256489962339
x: 0.00677003711462
y: 0.283167034388
z: -0.140886202455
w: 1.0"
"2017-06-16 13:35:21:242724" "Position: x: 0.198666006327
y: 0.10997325182
z: 0.238152235746
x: 0.0131083698943
y: 0.377546519041
z: 0.000312855147058
w: 1.0"
"2017-06-16 13:35:21:243882" "Current Word: ,\rspd=50\ well"
"2017-06-16 13:35:22:661610" "Position: x: 0.201704964042
y: 0.109743759036
z: 0.244958713651
x: 0.00741214444861
y: 0.343596845865
z: -0.000295260862913
w: 1.0"
"2017-06-16 13:35:22:661898" "Current Word: ,\rspd=50\ everyone"
"2017-06-16 13:35:24:060662" "Position: x: 0.202404603362
y: 0.100209005177
z: 0.245121628046
x: 0.00219249352813
y: 0.341233849525
z: -0.0475621819496
w: 1.0"
"2017-06-16 13:35:24:060812" "Current Word: ,\rspd=50\ thinks"
"2017-06-16 13:35:25:480287" "Position: x: 0.20327475667
y: 0.0894966349006
z: 0.246349975467
x: 0.00562460673973
y: 0.333603411913
z: -0.0997058898211
w: 1.0"
"2017-06-16 13:35:25:481146" "Current Word: ,\rspd=50\ I am"
"2017-06-16 13:35:26:862295" "Position: x: 0.203491255641
y: 0.0807723924518
z: 0.247127085924
x: 0.010357523337
y: 0.328494340181
z: -0.143315538764
w: 1.0"
"2017-06-16 13:35:26:862852" "Current Word: ,\rspd=50\ only			"
"2017-06-16 13:35:27:962739" "Current Word: ,\rspd=50\  big"
"2017-06-16 13:35:27:963061" "Position: x: 0.19442397356
y: 0.113447993994
z: 0.229881167412
x: 0.0111543303356
y: 0.420531213284
z: 0.0184326544404
w: 1.0"
"2017-06-16 13:35:29:121483" "Position: x: 0.19635283947
y: 0.114615179598
z: 0.234224587679
x: 0.00877600256354
y: 0.398505717516
z: 0.024434985593
w: 1.0"
"2017-06-16 13:35:29:122067" "Current Word: ,\rspd=50\ and"
"2017-06-16 13:35:30:244336" "Position: x: 0.197396561503
y: 0.107325732708
z: 0.235042095184
x: 0.000731438514777
y: 0.392989546061
z: -0.0122599108145
w: 1.0"
"2017-06-16 13:35:30:245422" "Current Word: ,\rspd=50\ cute"
"2017-06-16 13:35:31:381696" "Position: x: 0.19831636548
y: 0.0998165160418
z: 0.235155984759
x: 0.00457030115649
y: 0.390998452902
z: -0.0506012290716
w: 1.0"
"2017-06-16 13:35:31:382451" "Current Word: ,\rspd=50\ but"
"2017-06-16 13:35:32:507074" "Position: x: 0.198783442378
y: 0.0922139883041
z: 0.235898315907
x: 0.00717732170597
y: 0.385829925537
z: -0.0888938009739
w: 1.0"
"2017-06-16 13:35:32:506796" "Current Word: ,\rspd=50\ really"
"2017-06-16 13:35:33:641761" "Position: x: 0.198884651065
y: 0.084737829864
z: 0.236024618149
x: 0.00860090553761
y: 0.383918911219
z: -0.126728668809
w: 1.0"
"2017-06-16 13:35:33:642315" "Current Word: ,\rspd=50\ I am"
"2017-06-16 13:35:34:762007" "Current Word: ,\rspd=50\ the 		"
"2017-06-16 13:35:34:761588" "Position: x: 0.198787301779
y: 0.0768654569983
z: 0.236634194851
x: 0.00971753522754
y: 0.379490315914
z: -0.166196227074
w: 1.0"
