*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 18:33:39:638076" "Robot State: ,Introduce Nao Started"
"2017-06-14 18:33:42:291805" "Robot State: ,Introduce Nao Ended"
"2017-06-14 18:33:43:915722" "Robot State: ,Looking at The Book"
"2017-06-14 18:33:44:494585" "Robot State: ,TaskONE Selected"
"2017-06-14 18:33:45:515260" "Robot State: ,Looking at The Book"
"2017-06-14 18:33:48:108629" "Robot State: ,Reading Mode Started"
"2017-06-14 18:33:52:584701" "Position: x: 0.197778344154
y: 0.106472797692
z: 0.233797073364
x: 0.0194464996457
y: 0.398668587208
z: -0.0209714137018
w: 1.0"
"2017-06-14 18:33:52:585257" "Current Word: ,\rspd=70\  POOF!		"
"2017-06-14 18:33:53:298252" "Position: x: 0.196485683322
y: 0.11945310235
z: 0.234619021416
x: 0.00880308076739
y: 0.396910607815
z: 0.047161553055
w: 1.0"
"2017-06-14 18:33:53:299132" "Current Word: ,\rspd=70\  That"
"2017-06-14 18:33:54:438748" "Position: x: 0.198786780238
y: 0.121881358325
z: 0.24022051692
x: 0.00752920005471
y: 0.368889212608
z: 0.0590345300734
w: 1.0"
"2017-06-14 18:33:54:439564" "Current Word: ,\rspd=70\ goofy"
"2017-06-14 18:33:55:599615" "Position: x: 0.200495511293
y: 0.11575332284
z: 0.242413789034
x: -0.00314462627284
y: 0.356944233179
z: 0.0291943941265
w: 1.0"
"2017-06-14 18:33:55:600184" "Current Word: ,\rspd=70\  giraffe"
"2017-06-14 18:33:56:777309" "Position: x: 0.201138421893
y: 0.107940286398
z: 0.241988569498
x: -0.00307815428823
y: 0.357763826847
z: -0.0100846206769
w: 1.0"
"2017-06-14 18:33:56:778401" "Current Word: ,\rspd=70\ was"
"2017-06-14 18:33:57:958927" "Position: x: 0.202349543571
y: 0.0999343022704
z: 0.243522927165
x: 0.00106455222704
y: 0.349022567272
z: -0.0492531694472
w: 1.0"
"2017-06-14 18:33:57:958752" "Current Word: ,\rspd=70\ gone"
"2017-06-14 18:33:59:178059" "Position: x: 0.202236011624
y: 0.0917667150497
z: 0.242659509182
x: 0.000258913292782
y: 0.351847201586
z: -0.0902663171291
w: 1.0"
"2017-06-14 18:33:59:178508" "Current Word: ,\rspd=70\ in"
"2017-06-14 18:34:00:377861" "Position: x: 0.20315605402
y: 0.0844769328833
z: 0.244991973042
x: 0.00357370846905
y: 0.33929425478
z: -0.125815138221
w: 1.0"
"2017-06-14 18:34:00:378771" "Current Word: ,\rspd=70\ a		"
"2017-06-14 18:34:01:556716" "Current Word: ,\rspd=70\  snippety  snap"
"2017-06-14 18:34:01:556817" "Position: x: 0.192111745477
y: 0.119737565517
z: 0.226614385843
x: 0.00800345093012
y: 0.438600718975
z: 0.0511050485075
w: 1.0"
"2017-06-14 18:34:02:840103" "Position: x: 0.194736003876
y: 0.120935179293
z: 0.232016086578
x: 0.00734373088926
y: 0.410733193159
z: 0.0563439838588
w: 1.0"
"2017-06-14 18:34:02:840962" "Current Word: ,\rspd=70\ Danger"
"2017-06-14 18:34:04:157997" "Position: x: 0.196318507195
y: 0.112544573843
z: 0.233104705811
x: -0.00602664984763
y: 0.403721302748
z: 0.0144411707297
w: 1.0"
"2017-06-14 18:34:04:157668" "Current Word: ,\rspd=70\ is"
"2017-06-14 18:34:05:464718" "Position: x: 0.196939408779
y: 0.103782258928
z: 0.232907101512
x: 0.000996851478703
y: 0.403140306473
z: -0.0305478312075
w: 1.0"
"2017-06-14 18:34:05:465660" "Current Word: ,\rspd=70\ my"
"2017-06-14 18:34:06:777359" "Position: x: 0.197302743793
y: 0.0937026664615
z: 0.232569009066
x: 0.000162102282047
y: 0.402769774199
z: -0.0824397578835
w: 1.0"
"2017-06-14 18:34:06:778417" "Current Word: ,\rspd=70\ middle"
"2017-06-14 18:34:08:079028" "Position: x: 0.198067471385
y: 0.0851663127542
z: 0.234159529209
x: 0.00623964052647
y: 0.393272817135
z: -0.125328525901
w: 1.0"
"2017-06-14 18:34:08:079401" "Current Word: ,\rspd=70\ name 		"
"2017-06-14 18:34:09:258454" "Position: x: 0.186742782593
y: 0.120260991156
z: 0.217501610518
x: 0.00832175090909
y: 0.486893445253
z: 0.0551629140973
w: 1.0"
"2017-06-14 18:34:09:259450" "Current Word: ,\rspd=70\  and"
